53	0.42, 2.28, -0.07, 0.02, -0.02, 0.00
54	0.45, 2.09, -0.04, 0.05, -0.01, 0.01
55	0.49, 2.29, 0.01, 0.10, -0.01, 0.01
56	0.47, 2.22, -0.01, 0.07, 0.00, 0.00
57	0.51, 2.28, 0.03, 0.01, 0.01, -0.00
58	0.43, 2.21, -0.06, -0.01, 0.01, -0.01
59	0.43, 2.24, -0.06, -0.00, 0.01, -0.01
60	0.39, 2.25, -0.10, 0.03, -0.00, -0.01
61	0.43, 2.42, -0.06, 0.04, -0.01, -0.00
62	0.44, 2.36, -0.05, 0.02, -0.01, 0.00
63	0.47, 2.35, -0.02, 0.01, 0.01, 0.01
64	0.49, 2.31, 0.01, 0.01, 0.02, 0.02
65	0.40, 2.18, -0.08, -0.03, 0.03, 0.00
66	0.43, 2.22, -0.05, -0.01, 0.02, 0.00
67	0.42, 2.32, -0.07, 0.01, 0.01, -0.00
68	0.46, 2.32, -0.03, 0.01, -0.01, -0.00
69	0.46, 2.22, -0.03, -0.01, -0.00, -0.00
70	0.43, 2.23, -0.06, -0.01, -0.01, -0.01
71	0.46, 2.23, -0.03, 0.00, -0.01, -0.01
72	0.47, 2.29, -0.02, 0.03, -0.01, -0.01
73	0.44, 2.37, -0.05, -0.00, -0.01, -0.01
74	0.42, 2.27, -0.07, -0.02, -0.01, -0.01
75	0.43, 2.25, -0.06, -0.00, -0.00, -0.02
76	0.47, 2.27, -0.01, 0.01, -0.01, -0.02
77	0.48, 2.32, -0.01, 0.01, -0.01, -0.02
78	0.48, 2.32, -0.00, 0.01, 0.01, -0.02
79	0.43, 2.37, -0.06, -0.01, 0.02, -0.01
80	0.40, 2.26, -0.09, 0.01, 0.02, -0.00
81	0.45, 2.41, -0.04, 0.03, 0.01, -0.00
82	0.48, 2.37, -0.00, 0.03, 0.01, -0.00
83	0.46, 2.33, -0.02, 0.01, 0.02, -0.00
84	0.42, 2.41, -0.07, -0.00, 0.02, -0.00
85	0.38, 2.40, -0.11, -0.01, 0.02, 0.01
86	0.40, 2.32, -0.09, -0.01, 0.01, 0.01
87	0.43, 2.36, -0.06, 0.01, 0.00, 0.02
88	0.34, 2.26, -0.15, -0.03, 0.00, 0.00
89	0.38, 2.35, -0.10, -0.02, -0.01, -0.01
90	0.50, 2.29, 0.01, -0.01, -0.02, -0.01
91	0.47, 2.40, -0.02, -0.00, -0.02, -0.01
92	0.45, 2.32, -0.04, -0.01, -0.00, -0.00
93	0.47, 2.29, -0.02, -0.01, 0.00, 0.00
94	0.41, 2.27, -0.07, -0.01, 0.00, -0.00
95	0.42, 2.32, -0.07, 0.00, 0.01, -0.01
96	0.42, 2.38, -0.07, -0.01, 0.01, -0.02
97	0.36, 2.37, -0.13, -0.01, 0.01, -0.01
98	0.37, 2.35, -0.12, -0.01, 0.00, -0.00
99	0.46, 2.24, -0.03, -0.01, 0.00, -0.01
100	0.46, 2.39, -0.03, 0.01, -0.01, -0.01
101	0.44, 2.41, -0.05, 0.00, 0.00, -0.00
102	0.41, 2.38, -0.07, -0.01, 0.01, -0.00
103	0.41, 2.32, -0.08, -0.03, 0.01, -0.00
104	0.44, 2.38, -0.04, -0.00, 0.00, -0.01
105	0.42, 2.33, -0.07, -0.02, 0.01, -0.00
106	0.43, 2.42, -0.05, -0.01, 0.00, -0.01
107	0.43, 2.44, -0.06, -0.00, -0.00, 0.00
108	0.42, 2.38, -0.07, -0.02, 0.01, 0.01
109	0.39, 2.26, -0.10, -0.04, 0.01, 0.00
110	0.39, 2.21, -0.09, -0.02, 0.00, -0.00
111	0.41, 2.35, -0.08, 0.01, -0.01, -0.01
112	0.45, 2.49, -0.04, 0.01, -0.01, -0.01
113	0.41, 2.43, -0.08, -0.03, 0.00, 0.00
114	0.37, 2.32, -0.12, -0.03, 0.01, 0.00
115	0.44, 2.26, -0.04, -0.03, 0.01, 0.00
116	0.41, 2.28, -0.07, -0.02, 0.01, 0.00
117	0.41, 2.35, -0.08, -0.00, 0.00, 0.00
118	0.41, 2.37, -0.08, -0.01, -0.00, 0.00
119	0.38, 2.28, -0.11, -0.01, 0.00, 0.00
120	0.43, 2.33, -0.06, -0.01, 0.00, -0.00
121	0.38, 2.39, -0.10, -0.00, 0.00, 0.00
122	0.39, 2.32, -0.10, -0.02, 0.01, 0.00
123	0.41, 2.36, -0.08, -0.00, 0.00, 0.00
124	0.41, 2.34, -0.08, -0.02, 0.00, 0.00
125	0.39, 2.23, -0.10, -0.03, 0.01, 0.00
126	0.38, 2.43, -0.11, 0.01, 0.00, -0.00
127	0.40, 2.45, -0.09, -0.00, 0.00, -0.00
128	0.39, 2.43, -0.10, -0.02, 0.01, 0.00
129	0.40, 2.22, -0.09, -0.05, 0.01, 0.00
130	0.40, 2.19, -0.08, -0.04, 0.01, -0.00
131	0.40, 2.27, -0.09, -0.01, 0.00, -0.00
132	0.41, 2.37, -0.08, 0.01, 0.00, -0.00
133	0.37, 2.43, -0.12, -0.00, 0.01, 0.00
134	0.46, 2.18, -0.03, -0.05, 0.00, 0.01
135	0.37, 2.17, -0.12, -0.04, 0.01, 0.00
136	0.27, 2.14, -0.21, -0.01, 0.03, -0.01
137	0.27, 2.46, -0.21, 0.04, 0.01, -0.01
138	0.40, 2.70, -0.09, 0.03, -0.01, 0.00
139	0.41, 1.94, -0.07, -0.10, 0.03, 0.02
140	0.28, 2.04, -0.21, -0.06, 0.01, -0.01
141	0.34, 2.27, -0.15, 0.04, -0.00, -0.02
142	0.43, 2.56, -0.06, 0.08, -0.01, -0.01
143	0.40, 2.70, -0.09, 0.02, -0.00, -0.00
144	0.42, 2.30, -0.07, -0.09, 0.01, 0.01
145	0.36, 1.93, -0.13, -0.11, 0.01, 0.01
146	0.29, 1.94, -0.20, -0.02, 0.01, -0.00
147	0.36, 2.38, -0.13, 0.07, -0.01, -0.02
148	0.56, 2.62, 0.07, 0.06, -0.02, -0.01
149	0.50, 2.42, 0.01, -0.03, 0.00, -0.00
150	0.29, 2.19, -0.19, -0.08, 0.03, 0.00
151	0.27, 2.01, -0.22, -0.06, 0.02, -0.00
152	0.31, 2.08, -0.18, 0.00, -0.00, -0.01
153	0.47, 2.59, -0.01, 0.04, -0.01, -0.00
154	0.48, 2.34, -0.01, -0.03, 0.01, 0.01
155	0.29, 2.10, -0.20, -0.06, 0.03, 0.01
156	0.21, 2.17, -0.27, -0.03, 0.02, 0.00
157	0.40, 2.24, -0.08, 0.01, -0.01, -0.00
158	0.50, 2.37, 0.01, 0.02, -0.02, -0.00
159	0.36, 2.47, -0.13, 0.01, -0.00, 0.01
160	0.33, 2.35, -0.16, -0.03, 0.02, 0.01
161	0.33, 2.12, -0.16, -0.05, 0.02, 0.01
162	0.33, 2.20, -0.16, -0.02, -0.00, -0.00
163	0.44, 2.36, -0.05, 0.01, -0.02, -0.01
164	0.43, 2.38, -0.05, 0.02, -0.01, -0.00
165	0.38, 2.32, -0.10, -0.02, 0.01, 0.00
166	0.31, 2.17, -0.17, -0.05, 0.01, 0.01
167	0.37, 2.10, -0.12, -0.03, 0.01, 0.01
168	0.43, 2.24, -0.06, 0.01, -0.01, -0.00
169	0.36, 2.46, -0.13, 0.01, -0.00, -0.00
170	0.35, 2.27, -0.13, -0.03, 0.01, 0.00
171	0.36, 2.20, -0.13, -0.04, 0.01, 0.00
172	0.38, 2.18, -0.11, -0.02, 0.00, 0.00
173	0.39, 2.34, -0.10, 0.01, -0.01, -0.00
174	0.36, 2.37, -0.13, 0.00, -0.00, -0.00
175	0.36, 2.30, -0.13, -0.02, 0.00, -0.00
176	0.35, 2.25, -0.14, -0.03, 0.00, 0.00
177	0.40, 2.23, -0.08, -0.02, -0.00, 0.00
178	0.41, 2.25, -0.08, -0.01, -0.00, 0.00
179	0.40, 2.38, -0.09, -0.01, -0.00, -0.00
180	0.35, 2.33, -0.13, -0.01, 0.01, 0.00
181	0.35, 2.21, -0.14, -0.03, 0.01, -0.00
182	0.37, 2.23, -0.12, -0.02, -0.00, -0.00
183	0.41, 2.31, -0.07, -0.00, -0.01, -0.00
184	0.42, 2.36, -0.07, -0.00, -0.01, 0.00
185	0.34, 2.23, -0.15, -0.04, 0.01, -0.00
186	0.37, 2.21, -0.12, -0.03, 0.01, 0.00
187	0.37, 2.17, -0.11, -0.01, -0.00, -0.00
188	0.40, 2.30, -0.09, 0.00, -0.01, -0.01
189	0.38, 2.33, -0.11, 0.01, -0.01, -0.01
190	0.40, 2.33, -0.09, -0.01, -0.00, -0.00
191	0.41, 2.26, -0.08, -0.02, 0.00, -0.00
192	0.39, 2.25, -0.09, -0.02, -0.00, -0.00
193	0.37, 2.28, -0.12, -0.01, 0.00, -0.00
194	0.38, 2.26, -0.11, -0.02, 0.01, -0.00
195	0.42, 2.25, -0.07, -0.02, 0.01, -0.00
196	0.36, 2.24, -0.13, -0.01, 0.00, -0.00
197	0.36, 2.24, -0.13, -0.01, -0.00, -0.00
198	0.42, 2.32, -0.07, 0.00, -0.01, -0.00
199	0.42, 2.36, -0.07, -0.01, -0.00, -0.00
200	0.39, 2.30, -0.10, -0.02, 0.00, 0.00
201	0.38, 2.18, -0.11, -0.02, 0.01, 0.00
202	0.36, 2.22, -0.13, -0.00, 0.01, -0.00
203	0.36, 2.33, -0.13, 0.01, 0.01, 0.00
204	0.37, 2.32, -0.12, -0.00, 0.00, 0.00
205	0.39, 2.27, -0.10, -0.02, -0.00, 0.00
206	0.36, 2.23, -0.13, -0.02, -0.00, 0.00
207	0.38, 2.24, -0.10, -0.02, 0.00, 0.00
208	0.36, 2.23, -0.13, -0.02, 0.00, -0.00
209	0.38, 2.26, -0.11, -0.01, 0.00, -0.00
210	0.38, 2.30, -0.10, -0.01, 0.01, 0.00
211	0.37, 2.27, -0.12, -0.02, 0.00, 0.00
212	0.35, 2.21, -0.14, -0.02, 0.00, 0.00
213	0.35, 2.25, -0.13, -0.01, 0.00, 0.00
214	0.36, 2.25, -0.13, -0.01, -0.00, 0.00
215	0.40, 2.25, -0.08, -0.01, -0.00, 0.00
216	0.37, 2.28, -0.11, -0.01, -0.00, 0.00
217	0.37, 2.19, -0.11, -0.02, 0.00, 0.00
218	0.39, 2.23, -0.10, -0.01, 0.00, 0.00
219	0.37, 2.20, -0.12, -0.00, 0.00, -0.00
220	0.37, 2.23, -0.12, 0.00, 0.00, -0.00
221	0.36, 2.36, -0.13, 0.00, -0.00, -0.00
222	0.43, 2.29, -0.06, -0.00, 0.01, 0.00
223	0.35, 2.26, -0.14, -0.01, 0.01, 0.00
224	0.36, 2.18, -0.13, -0.01, 0.00, 0.00
225	0.39, 2.22, -0.10, 0.00, 0.00, -0.00
226	0.38, 2.36, -0.11, 0.01, 0.00, 0.00
227	0.41, 2.32, -0.08, -0.00, 0.00, 0.00
228	0.38, 2.23, -0.11, -0.02, 0.01, 0.00
229	0.34, 2.20, -0.15, -0.02, 0.01, 0.00
230	0.36, 2.26, -0.13, -0.01, 0.00, -0.00
231	0.39, 2.33, -0.10, -0.00, 0.00, -0.00
232	0.39, 2.30, -0.10, -0.01, 0.00, 0.00
233	0.36, 2.26, -0.13, -0.01, 0.01, 0.01
234	0.38, 2.24, -0.11, 0.00, 0.01, 0.00
235	0.38, 2.31, -0.11, -0.00, 0.01, -0.00
236	0.35, 2.32, -0.14, -0.00, 0.00, -0.00
237	0.36, 2.31, -0.13, -0.01, 0.00, -0.00
238	0.38, 2.27, -0.10, -0.02, 0.00, -0.00
239	0.37, 2.15, -0.12, -0.02, 0.01, 0.00
240	0.37, 2.26, -0.12, -0.01, 0.01, 0.00
241	0.33, 2.24, -0.15, 0.00, 0.01, 0.00
242	0.36, 2.35, -0.13, 0.01, 0.00, 0.00
243	0.37, 2.31, -0.12, 0.00, -0.00, 0.00
244	0.39, 2.33, -0.10, -0.01, -0.00, 0.01
245	0.38, 2.27, -0.10, -0.02, 0.00, 0.00
246	0.37, 2.22, -0.12, -0.02, 0.01, 0.00
247	0.37, 2.30, -0.12, -0.00, 0.00, -0.00
248	0.39, 2.31, -0.10, -0.01, 0.00, -0.00
249	0.38, 2.28, -0.11, -0.02, 0.01, 0.00
250	0.35, 2.30, -0.14, -0.02, 0.01, 0.00
251	0.36, 2.22, -0.13, -0.01, 0.00, 0.00
252	0.36, 2.19, -0.13, -0.01, -0.00, 0.00
253	0.35, 2.24, -0.13, -0.00, -0.00, 0.00
254	0.37, 2.28, -0.12, 0.00, 0.00, 0.00
255	0.36, 2.29, -0.13, -0.00, 0.00, 0.00
256	0.38, 2.25, -0.10, -0.01, 0.00, 0.00
257	0.40, 2.22, -0.09, -0.01, 0.00, 0.00
258	0.37, 2.21, -0.12, -0.01, 0.00, -0.00
259	0.34, 2.24, -0.14, -0.01, 0.00, -0.00
260	0.36, 2.32, -0.13, -0.00, -0.00, -0.00
261	0.38, 2.30, -0.11, -0.00, -0.01, 0.00
262	0.37, 2.26, -0.12, -0.01, -0.00, 0.01
263	0.35, 2.21, -0.14, -0.01, 0.00, 0.00
264	0.38, 2.22, -0.10, -0.00, 0.00, -0.00
265	0.38, 2.29, -0.11, 0.01, -0.00, -0.00
266	0.39, 2.37, -0.09, 0.00, -0.00, 0.00
267	0.37, 2.32, -0.12, -0.02, 0.00, 0.01
268	0.34, 2.16, -0.15, -0.02, 0.01, 0.00
269	0.37, 2.24, -0.12, 0.00, -0.00, -0.00
270	0.37, 2.33, -0.12, 0.02, -0.01, -0.00
271	0.37, 2.38, -0.12, 0.00, -0.00, -0.00
272	0.34, 2.38, -0.15, -0.02, 0.00, -0.00
273	0.38, 2.27, -0.10, -0.04, 0.00, -0.00
274	0.37, 2.21, -0.12, -0.03, 0.00, -0.01
275	0.34, 2.17, -0.15, -0.03, 0.00, -0.00
276	0.38, 2.18, -0.11, -0.02, 0.00, -0.00
277	0.37, 2.32, -0.12, -0.00, 0.00, -0.01
278	0.34, 2.36, -0.14, -0.01, 0.01, -0.02
279	0.37, 2.28, -0.12, -0.04, -0.00, -0.01
280	0.36, 2.13, -0.13, -0.04, -0.01, 0.00
281	0.37, 2.23, -0.11, 0.02, -0.00, 0.00
282	0.41, 2.32, -0.08, 0.03, 0.00, 0.01
283	0.40, 2.32, -0.09, 0.01, 0.01, 0.01
284	0.33, 2.32, -0.16, 0.00, 0.01, 0.01
285	0.31, 2.25, -0.18, 0.00, -0.00, 0.01
286	0.37, 2.25, -0.11, 0.01, -0.01, 0.01
287	0.38, 2.33, -0.11, 0.02, -0.01, 0.01
288	0.43, 2.20, -0.06, -0.01, 0.00, 0.01
289	0.40, 2.27, -0.09, -0.02, 0.01, 0.01
290	0.36, 2.25, -0.13, -0.01, 0.01, 0.00
291	0.33, 2.28, -0.15, -0.00, 0.00, 0.00
292	0.39, 2.31, -0.10, -0.01, -0.00, 0.00
293	0.36, 2.28, -0.13, -0.01, -0.01, 0.00
294	0.40, 2.26, -0.09, -0.01, -0.01, 0.00
295	0.37, 2.28, -0.12, -0.01, -0.00, 0.00
296	0.41, 2.21, -0.08, -0.02, 0.01, 0.00
297	0.37, 2.31, -0.12, -0.01, 0.01, -0.00
298	0.38, 2.34, -0.11, -0.01, 0.00, -0.00
299	0.38, 2.26, -0.11, -0.01, 0.00, -0.00
300	0.37, 2.31, -0.12, -0.01, 0.01, -0.01
301	0.41, 2.33, -0.08, -0.02, 0.01, -0.01
302	0.38, 2.24, -0.11, -0.02, 0.01, -0.01
303	0.36, 2.32, -0.13, -0.02, 0.01, -0.01
304	0.36, 2.26, -0.13, -0.02, 0.01, -0.00
305	0.34, 2.18, -0.15, -0.03, 0.01, -0.01
306	0.34, 2.22, -0.15, -0.01, 0.01, -0.01
307	0.35, 2.30, -0.14, -0.01, 0.00, -0.01
308	0.35, 2.31, -0.13, 0.00, -0.00, 0.00
309	0.39, 2.30, -0.09, -0.00, 0.00, 0.01
310	0.35, 2.24, -0.14, -0.01, 0.01, 0.01
311	0.32, 2.29, -0.17, 0.01, -0.00, 0.00
312	0.38, 2.38, -0.11, 0.02, -0.01, 0.00
313	0.37, 2.39, -0.12, 0.00, -0.01, 0.00
314	0.38, 2.28, -0.11, -0.02, -0.00, 0.01
315	0.37, 2.17, -0.12, -0.03, 0.00, 0.00
316	0.37, 2.23, -0.12, -0.01, 0.00, 0.00
317	0.37, 2.32, -0.12, 0.01, -0.00, 0.00
318	0.34, 2.34, -0.14, 0.00, 0.00, 0.00
319	0.36, 2.32, -0.13, -0.02, 0.00, -0.00
320	0.37, 2.24, -0.12, -0.03, 0.01, -0.00
321	0.37, 2.26, -0.12, -0.03, 0.01, -0.00
322	0.37, 2.31, -0.12, -0.02, 0.01, -0.00
323	0.32, 2.25, -0.17, -0.03, 0.01, -0.00
324	0.33, 2.27, -0.15, -0.03, 0.01, -0.00
325	0.35, 2.26, -0.14, -0.03, 0.01, -0.00
326	0.33, 2.20, -0.16, -0.02, 0.00, -0.01
327	0.36, 2.24, -0.13, -0.02, 0.00, -0.01
328	0.36, 2.26, -0.13, -0.02, 0.00, -0.01
329	0.35, 2.25, -0.14, -0.02, 0.01, -0.00
330	0.34, 2.20, -0.14, -0.02, 0.01, -0.00
331	0.32, 2.20, -0.17, -0.01, -0.00, 0.00
332	0.38, 2.26, -0.11, 0.01, -0.01, -0.00
333	0.37, 2.31, -0.12, 0.01, -0.01, -0.00
334	0.36, 2.27, -0.13, -0.02, 0.01, -0.00
335	0.34, 2.21, -0.14, -0.04, 0.01, -0.00
336	0.29, 2.17, -0.20, -0.03, 0.01, -0.01
337	0.35, 2.21, -0.14, -0.01, 0.00, -0.01
338	0.33, 2.29, -0.16, 0.00, -0.00, -0.01
339	0.39, 2.32, -0.10, -0.00, -0.01, -0.01
340	0.33, 2.20, -0.16, -0.02, 0.00, -0.00
341	0.31, 2.11, -0.18, -0.02, 0.00, 0.00
342	0.32, 2.15, -0.16, 0.01, -0.01, 0.00
343	0.34, 2.26, -0.15, 0.04, -0.02, 0.01
344	0.37, 2.35, -0.12, 0.03, -0.01, 0.01
345	0.35, 2.33, -0.14, 0.01, -0.01, 0.01
346	0.39, 2.43, -0.10, 0.00, -0.01, 0.02
347	0.23, 2.03, -0.26, -0.04, -0.00, 0.04
348	0.32, 2.20, -0.16, -0.01, -0.03, 0.04
349	0.37, 2.33, -0.11, -0.01, -0.03, 0.04
350	0.40, 2.28, -0.09, -0.01, -0.02, 0.03
351	0.39, 2.19, -0.10, -0.01, -0.01, 0.03
352	0.41, 2.18, -0.07, -0.01, -0.00, 0.02
353	0.44, 2.27, -0.05, 0.00, 0.00, 0.02
354	0.48, 2.32, -0.01, 0.01, 0.01, 0.02
355	0.37, 2.36, -0.12, 0.02, 0.01, 0.01
356	0.39, 2.38, -0.09, 0.00, 0.01, 0.01
357	0.36, 2.29, -0.13, -0.01, 0.01, 0.00
358	0.39, 2.25, -0.10, -0.01, 0.01, -0.00
359	0.40, 2.35, -0.08, -0.00, 0.01, -0.01
360	0.40, 2.32, -0.09, -0.01, 0.01, -0.01
361	0.40, 2.32, -0.08, -0.03, 0.03, -0.01
