53	-0.02, -0.01, -0.81, -0.01, -0.00, -0.00
54	-0.03, -0.05, -0.81, -0.01, -0.00, -0.00
55	-0.01, -0.07, -0.80, -0.01, 0.00, -0.00
56	0.00, -0.10, -0.78, -0.01, 0.00, -0.00
57	-0.01, -0.09, -0.79, 0.00, 0.00, -0.00
58	0.01, -0.05, -0.78, 0.00, -0.00, -0.00
59	0.03, -0.03, -0.75, 0.00, -0.00, -0.00
60	-0.02, -0.07, -0.81, -0.00, 0.00, -0.00
61	-0.01, -0.06, -0.80, -0.00, 0.00, -0.00
62	0.00, -0.13, -0.78, 0.00, 0.00, 0.00
63	0.02, -0.11, -0.77, 0.01, -0.00, 0.00
64	0.00, -0.02, -0.78, 0.02, -0.01, 0.00
65	-0.01, 0.00, -0.80, 0.02, 0.00, 0.00
66	-0.04, -0.03, -0.83, 0.00, 0.01, -0.00
67	-0.03, -0.10, -0.82, -0.01, 0.01, -0.00
68	-0.04, -0.07, -0.83, -0.01, 0.00, -0.00
69	-0.02, -0.06, -0.81, 0.01, -0.01, 0.00
70	-0.02, -0.03, -0.80, 0.01, -0.01, 0.00
71	-0.02, -0.02, -0.81, 0.00, -0.00, 0.00
72	-0.01, -0.02, -0.80, -0.00, 0.00, 0.00
73	-0.02, -0.05, -0.81, -0.01, 0.00, -0.00
74	-0.03, -0.06, -0.82, -0.01, 0.01, 0.00
75	0.01, -0.10, -0.77, -0.00, 0.00, 0.00
76	0.00, -0.09, -0.79, 0.00, -0.00, 0.00
77	-0.01, -0.07, -0.80, 0.01, -0.00, 0.00
78	-0.02, -0.03, -0.81, 0.01, -0.00, -0.00
79	0.00, -0.02, -0.78, 0.02, -0.00, 0.00
80	-0.02, 0.00, -0.81, 0.01, 0.00, 0.00
81	-0.00, -0.05, -0.79, -0.00, 0.00, 0.00
82	-0.02, -0.06, -0.81, -0.00, 0.00, -0.00
83	-0.01, -0.05, -0.80, -0.00, 0.00, -0.00
84	-0.02, -0.05, -0.81, -0.00, -0.00, -0.00
85	-0.01, -0.04, -0.80, -0.00, -0.00, -0.00
86	-0.02, -0.09, -0.81, -0.01, 0.00, 0.00
87	0.00, -0.11, -0.79, -0.01, 0.00, 0.00
88	0.01, -0.05, -0.77, 0.00, -0.01, -0.00
89	0.02, 0.01, -0.77, 0.01, -0.01, -0.00
90	-0.00, -0.01, -0.79, 0.00, -0.01, -0.01
91	-0.02, -0.10, -0.81, -0.01, 0.00, -0.00
92	0.02, -0.16, -0.77, -0.00, 0.01, 0.00
93	-0.03, -0.10, -0.81, 0.00, 0.01, 0.00
94	0.02, -0.02, -0.77, 0.01, 0.01, 0.00
95	-0.01, 0.01, -0.79, 0.01, 0.01, 0.00
96	-0.04, 0.00, -0.82, 0.00, 0.01, -0.00
1	0.03, -0.10, -0.80, -0.01, 0.00, 0.00
2	0.02, -0.01, -0.81, -0.00, 0.00, -0.00
3	0.01, -0.01, -0.81, -0.00, 0.00, 0.00
4	0.04, -0.02, -0.79, -0.00, 0.00, 0.00
5	0.03, -0.03, -0.80, 0.00, 0.00, 0.00
6	0.05, -0.01, -0.77, 0.00, -0.00, 0.00
7	0.08, 0.03, -0.74, 0.00, -0.01, 0.00
8	0.10, -0.00, -0.73, -0.00, -0.00, -0.00
9	0.04, -0.06, -0.79, -0.01, 0.00, -0.00
10	0.03, -0.08, -0.80, -0.01, 0.01, -0.00
11	0.01, -0.06, -0.81, -0.00, 0.01, 0.00
12	0.05, 0.00, -0.77, 0.01, 0.01, 0.00
13	0.05, -0.02, -0.78, 0.01, 0.01, 0.01
14	0.04, 0.01, -0.78, 0.01, 0.00, 0.00
15	0.04, -0.00, -0.79, 0.01, 0.01, 0.00
16	0.02, 0.02, -0.81, 0.00, 0.01, 0.00
17	0.03, -0.01, -0.80, 0.00, 0.00, 0.00
18	0.05, -0.01, -0.77, 0.01, 0.00, 0.00
19	0.03, -0.01, -0.80, -0.00, 0.01, 0.00
20	0.01, -0.09, -0.81, -0.01, 0.01, 0.00
21	0.03, -0.06, -0.80, -0.00, 0.02, 0.00
22	0.03, -0.02, -0.80, 0.01, 0.01, 0.01
23	0.03, 0.00, -0.80, 0.01, 0.00, 0.01
24	0.03, -0.01, -0.80, 0.01, 0.01, 0.01
25	0.03, -0.04, -0.80, 0.01, 0.01, 0.01
26	0.01, -0.01, -0.82, 0.00, 0.01, 0.00
27	0.02, -0.02, -0.81, -0.00, 0.01, 0.00
28	-0.01, -0.02, -0.83, 0.00, 0.01, 0.00
29	0.03, -0.01, -0.80, 0.00, 0.00, 0.00
30	0.01, 0.00, -0.81, 0.00, 0.01, 0.00
31	0.04, 0.03, -0.79, 0.00, 0.01, 0.00
32	0.04, 0.02, -0.78, -0.00, 0.01, 0.00
33	-0.00, -0.00, -0.83, -0.00, 0.01, 0.00
34	0.01, 0.02, -0.81, -0.00, 0.01, 0.00
35	0.00, -0.01, -0.82, -0.00, 0.01, 0.00
36	-0.01, -0.03, -0.84, -0.00, 0.01, 0.00
37	0.02, -0.03, -0.80, 0.01, 0.00, 0.00
38	0.02, 0.01, -0.81, 0.01, 0.00, 0.01
39	0.03, -0.02, -0.80, 0.00, 0.00, 0.01
40	-0.01, -0.04, -0.84, 0.00, 0.00, 0.00
41	0.02, 0.02, -0.81, 0.01, 0.00, 0.00
42	0.02, 0.03, -0.81, 0.00, 0.00, 0.00
43	-0.01, -0.02, -0.84, -0.00, -0.00, 0.00
44	-0.01, 0.01, -0.83, 0.00, -0.00, 0.00
45	0.01, 0.05, -0.82, 0.01, -0.00, 0.00
46	0.04, 0.02, -0.78, -0.01, 0.01, 0.00
47	0.01, -0.01, -0.82, -0.01, 0.01, -0.00
48	0.01, -0.03, -0.81, -0.00, 0.00, 0.00
49	0.01, 0.03, -0.81, 0.01, -0.00, -0.00
50	0.01, 0.06, -0.81, 0.00, -0.00, -0.00
51	0.01, -0.07, -0.81, -0.02, 0.00, -0.00
52	0.00, -0.04, -0.82, -0.01, -0.00, -0.00
53	0.04, 0.02, -0.78, -0.01, -0.01, -0.00
54	0.01, -0.07, -0.82, -0.02, -0.00, -0.00
55	-0.02, -0.06, -0.85, -0.02, 0.00, -0.00
56	0.00, -0.01, -0.82, -0.01, 0.00, 0.00
57	-0.02, -0.04, -0.84, -0.01, -0.00, 0.00
58	0.01, -0.01, -0.81, -0.00, -0.01, -0.00
59	0.04, 0.00, -0.79, -0.00, -0.00, -0.00
60	-0.01, -0.04, -0.83, -0.01, 0.00, -0.00
61	-0.04, -0.07, -0.86, -0.02, 0.01, 0.00
62	-0.01, -0.07, -0.83, -0.00, 0.00, 0.00
63	0.02, 0.05, -0.80, 0.00, -0.00, -0.00
64	0.01, -0.02, -0.82, -0.01, 0.00, -0.00
65	-0.02, -0.09, -0.85, -0.01, -0.00, -0.00
66	-0.01, -0.02, -0.84, -0.00, -0.01, -0.00
67	0.04, 0.01, -0.79, -0.00, -0.01, -0.00
68	0.05, -0.03, -0.77, -0.01, -0.00, -0.00
69	0.01, -0.08, -0.81, -0.01, 0.01, -0.00
70	0.01, -0.04, -0.81, 0.01, -0.00, 0.00
71	0.03, 0.01, -0.80, 0.01, -0.01, 0.00
72	0.04, -0.03, -0.79, -0.00, 0.00, 0.00
73	-0.00, -0.07, -0.83, -0.01, 0.01, -0.00
74	0.01, -0.06, -0.82, -0.00, 0.01, -0.00
75	0.03, -0.05, -0.79, 0.00, 0.00, 0.00
76	0.02, 0.00, -0.81, 0.01, -0.01, -0.00
77	0.01, -0.03, -0.81, 0.00, -0.01, -0.00
78	0.03, -0.04, -0.80, -0.00, -0.00, -0.00
79	0.02, -0.01, -0.81, -0.00, -0.00, -0.00
80	0.06, -0.01, -0.77, -0.01, 0.00, -0.00
81	0.02, -0.04, -0.81, -0.01, 0.01, -0.00
82	-0.01, -0.07, -0.83, -0.00, 0.01, -0.00
83	-0.02, -0.06, -0.84, 0.00, 0.00, 0.00
84	0.04, -0.04, -0.79, 0.00, -0.00, 0.00
85	0.03, 0.00, -0.79, -0.00, -0.00, 0.00
86	0.03, -0.01, -0.79, -0.00, 0.01, 0.00
87	0.04, -0.07, -0.79, -0.01, 0.01, 0.00
88	-0.01, -0.11, -0.83, -0.01, 0.01, 0.00
89	0.01, -0.02, -0.81, 0.01, -0.00, 0.00
90	0.01, -0.01, -0.81, -0.00, 0.00, 0.00
91	0.03, -0.05, -0.80, -0.00, 0.00, 0.00
92	0.01, -0.04, -0.81, 0.00, 0.00, 0.00
1	0.06, -0.04, -0.76, 0.00, -0.02, -0.00
2	0.02, -0.08, -0.80, 0.00, -0.01, -0.00
3	-0.03, -0.15, -0.86, -0.01, 0.00, -0.00
4	-0.02, -0.19, -0.85, -0.01, 0.00, -0.00
5	0.02, -0.08, -0.81, -0.00, -0.01, -0.00
6	0.08, -0.11, -0.75, -0.00, 0.00, 0.00
7	0.08, -0.04, -0.74, -0.01, 0.00, -0.00
8	-0.00, -0.03, -0.83, -0.02, 0.01, -0.00
9	-0.04, -0.20, -0.87, -0.03, 0.02, -0.00
10	-0.02, -0.21, -0.84, -0.01, 0.01, 0.00
11	0.01, -0.07, -0.82, 0.01, -0.01, 0.01
12	0.01, -0.13, -0.81, -0.01, -0.00, 0.00
13	-0.02, -0.11, -0.85, 0.00, -0.01, -0.00
14	0.02, -0.02, -0.81, 0.01, -0.01, -0.00
15	-0.01, -0.10, -0.83, 0.00, -0.01, -0.00
16	0.04, -0.20, -0.79, -0.00, -0.01, -0.00
17	0.04, -0.08, -0.79, 0.01, -0.01, 0.00
18	0.01, -0.10, -0.82, 0.00, 0.01, 0.00
19	0.01, -0.10, -0.81, 0.00, 0.00, -0.00
20	-0.00, -0.06, -0.83, 0.01, -0.01, -0.00
21	0.02, -0.07, -0.81, -0.00, -0.01, -0.00
22	0.03, -0.08, -0.80, -0.01, 0.00, 0.00
23	0.01, -0.16, -0.82, -0.01, 0.01, 0.00
24	-0.01, -0.21, -0.83, -0.00, 0.01, 0.00
25	0.05, -0.09, -0.78, 0.01, -0.00, 0.00
26	0.03, -0.04, -0.80, 0.01, -0.01, 0.00
27	0.00, -0.07, -0.82, -0.01, 0.00, -0.00
28	0.01, -0.14, -0.81, -0.01, 0.01, -0.00
29	0.01, -0.14, -0.81, 0.01, -0.00, 0.00
30	0.05, -0.12, -0.77, 0.01, -0.01, 0.00
31	0.05, -0.07, -0.77, 0.01, -0.01, -0.00
32	0.03, -0.06, -0.79, 0.01, -0.00, -0.00
33	-0.00, -0.09, -0.83, -0.01, 0.00, 0.00
34	0.01, -0.14, -0.82, -0.00, 0.00, -0.00
35	-0.02, -0.10, -0.84, 0.00, -0.00, -0.00
36	0.08, -0.12, -0.74, -0.00, -0.01, -0.00
37	0.02, -0.13, -0.80, 0.00, -0.00, -0.00
38	-0.00, -0.04, -0.83, 0.01, -0.00, -0.00
39	-0.02, -0.05, -0.84, 0.00, 0.00, 0.00
40	-0.01, -0.15, -0.84, -0.01, 0.00, 0.00
41	-0.02, -0.16, -0.85, -0.00, -0.00, -0.00
42	0.04, -0.05, -0.78, 0.01, -0.01, 0.00
43	0.04, -0.11, -0.78, -0.00, 0.00, 0.00
44	0.04, -0.18, -0.79, -0.00, 0.00, 0.00
45	0.04, -0.09, -0.78, 0.01, -0.00, -0.00
46	0.05, -0.04, -0.78, 0.01, -0.00, -0.00
47	0.03, -0.08, -0.80, -0.00, 0.01, 0.00
48	0.03, -0.15, -0.80, -0.01, 0.00, 0.00
49	0.02, -0.03, -0.81, 0.01, -0.00, 0.00
50	0.02, -0.08, -0.81, 0.00, -0.00, 0.00
51	0.05, -0.15, -0.78, -0.01, 0.00, 0.00
52	0.04, -0.14, -0.78, -0.00, 0.00, -0.00
53	0.01, -0.03, -0.82, 0.01, -0.00, -0.00
54	0.04, -0.05, -0.79, 0.00, 0.00, -0.00
55	-0.02, -0.12, -0.84, -0.01, 0.01, -0.00
56	0.03, -0.09, -0.79, 0.01, -0.01, 0.00
57	0.04, -0.08, -0.79, 0.01, 0.00, 0.00
58	0.02, -0.07, -0.81, 0.00, 0.01, 0.00
59	0.03, -0.08, -0.80, 0.01, 0.00, 0.00
60	0.03, -0.10, -0.80, 0.01, -0.00, 0.00
61	0.03, -0.12, -0.79, 0.01, -0.00, -0.00
62	0.02, -0.09, -0.80, 0.01, 0.00, 0.00
63	0.03, -0.08, -0.80, 0.01, 0.01, 0.01
64	0.03, -0.06, -0.80, 0.01, 0.01, 0.00
65	0.03, -0.12, -0.80, 0.01, 0.00, 0.00
66	0.02, -0.08, -0.81, 0.01, 0.00, 0.00
67	0.03, -0.06, -0.80, 0.01, 0.00, 0.00
68	0.04, -0.08, -0.79, 0.00, 0.01, 0.01
69	0.00, -0.09, -0.82, 0.01, 0.01, 0.00
70	0.05, -0.10, -0.78, 0.01, 0.00, 0.00
71	0.03, -0.06, -0.80, 0.01, 0.01, 0.01
72	0.02, -0.07, -0.81, 0.01, 0.01, 0.01
73	0.01, -0.05, -0.82, 0.00, 0.02, 0.01
74	-0.01, -0.09, -0.83, 0.00, 0.02, 0.01
75	0.02, -0.03, -0.80, 0.01, -0.00, 0.00
76	-0.01, -0.00, -0.83, 0.00, 0.00, -0.00
77	-0.01, -0.08, -0.84, -0.00, 0.00, -0.00
78	0.00, -0.09, -0.82, 0.00, -0.00, -0.00
79	-0.02, -0.05, -0.84, 0.01, -0.01, 0.00
80	0.05, -0.07, -0.78, 0.00, -0.00, 0.00
81	0.04, -0.02, -0.78, 0.01, 0.00, 0.00
82	0.00, -0.03, -0.82, 0.01, 0.00, 0.00
83	0.04, -0.08, -0.79, 0.00, 0.00, 0.00
84	0.03, -0.13, -0.80, 0.01, 0.00, 0.00
85	-0.01, -0.11, -0.83, 0.01, 0.01, 0.00
86	-0.01, -0.03, -0.83, 0.02, 0.01, 0.00
87	0.05, 0.03, -0.78, 0.01, 0.00, 0.01
88	0.03, -0.01, -0.80, 0.01, -0.00, 0.00
89	0.00, -0.05, -0.82, 0.00, 0.00, 0.00
90	-0.02, -0.16, -0.85, -0.00, 0.00, -0.00
91	-0.01, -0.10, -0.84, 0.01, -0.00, 0.00
92	0.02, 0.01, -0.80, 0.02, -0.01, 0.00
93	0.03, 0.03, -0.80, 0.01, -0.00, 0.01
94	-0.02, -0.06, -0.85, 0.00, -0.00, 0.00
95	0.01, 0.03, -0.81, 0.01, -0.01, -0.00
96	0.03, 0.01, -0.79, 0.01, -0.01, -0.00
97	0.03, 0.02, -0.80, -0.01, -0.01, -0.00
98	0.05, 0.01, -0.77, -0.01, -0.00, -0.00
99	0.03, -0.04, -0.80, -0.02, -0.00, -0.01
100	0.03, -0.08, -0.79, -0.01, -0.00, -0.00
101	0.04, -0.05, -0.79, 0.00, -0.01, 0.00
102	0.06, 0.02, -0.77, 0.00, -0.01, 0.00
103	0.08, 0.02, -0.75, -0.00, -0.01, 0.00
104	0.01, -0.05, -0.81, -0.01, 0.00, -0.00
105	0.01, -0.11, -0.82, -0.01, 0.01, -0.00
106	-0.02, -0.08, -0.85, -0.00, 0.01, 0.00
107	0.05, -0.03, -0.78, 0.00, -0.00, 0.00
108	0.05, -0.01, -0.77, -0.00, -0.00, -0.00
109	0.02, -0.03, -0.80, -0.00, -0.00, -0.00
110	0.06, -0.01, -0.77, -0.01, -0.00, -0.00
111	0.04, -0.05, -0.78, -0.02, -0.00, -0.00
112	0.02, -0.13, -0.81, -0.02, -0.00, -0.00
113	0.04, -0.10, -0.79, -0.01, -0.00, -0.00
114	0.05, -0.05, -0.78, -0.01, -0.00, -0.00
115	0.07, -0.06, -0.75, -0.01, 0.01, -0.00
116	0.05, -0.08, -0.78, -0.01, 0.02, 0.00
117	0.00, -0.10, -0.82, -0.02, 0.02, 0.00
118	0.01, -0.11, -0.81, -0.01, 0.02, 0.00
119	-0.01, -0.08, -0.84, -0.01, 0.00, -0.00
120	0.08, -0.06, -0.75, -0.00, -0.01, -0.00
121	0.05, -0.05, -0.78, -0.00, -0.01, -0.00
122	0.02, -0.10, -0.81, -0.01, -0.00, -0.00
123	-0.00, -0.09, -0.83, -0.01, -0.00, -0.01
124	0.01, -0.05, -0.82, -0.01, -0.01, -0.01
125	0.05, -0.01, -0.77, -0.01, -0.00, -0.00
126	0.05, -0.08, -0.77, -0.02, 0.01, -0.00
127	0.02, -0.17, -0.80, -0.02, 0.01, -0.00
128	0.01, -0.07, -0.82, -0.00, -0.00, -0.00
129	0.04, -0.07, -0.78, -0.01, 0.00, -0.00
130	0.05, -0.09, -0.78, -0.01, 0.00, 0.00
131	0.01, -0.13, -0.82, -0.01, 0.01, 0.00
132	0.02, -0.14, -0.81, -0.01, 0.01, 0.00
133	0.01, -0.17, -0.82, 0.00, 0.00, 0.00
134	0.02, -0.07, -0.81, 0.02, -0.01, 0.00
135	0.06, -0.02, -0.76, 0.01, -0.00, 0.01
136	0.06, -0.07, -0.77, 0.00, -0.00, 0.00
137	0.03, -0.12, -0.79, 0.00, -0.00, 0.00
138	0.01, -0.12, -0.82, 0.00, -0.00, -0.00
139	0.04, -0.11, -0.79, 0.01, -0.01, 0.00
140	0.05, -0.03, -0.78, 0.02, -0.01, 0.00
141	0.04, -0.06, -0.79, 0.01, -0.01, 0.00
142	0.04, -0.10, -0.78, 0.00, -0.00, 0.00
143	0.03, -0.10, -0.80, 0.00, -0.00, -0.00
144	0.06, -0.09, -0.77, 0.00, -0.01, -0.00
145	0.06, -0.10, -0.77, -0.00, -0.01, -0.00
146	0.08, -0.08, -0.75, -0.00, -0.00, -0.00
147	0.02, -0.11, -0.81, -0.00, 0.01, 0.00
148	-0.01, -0.10, -0.83, 0.00, 0.01, 0.00
149	0.04, -0.07, -0.79, 0.01, -0.01, 0.00
150	0.10, -0.09, -0.73, 0.00, -0.01, -0.00
151	0.04, -0.11, -0.78, 0.00, -0.00, -0.00
152	0.02, -0.08, -0.81, 0.00, 0.02, -0.00
153	0.02, -0.05, -0.80, 0.00, 0.02, 0.00
154	0.05, -0.10, -0.77, -0.01, 0.01, -0.00
155	0.02, -0.12, -0.81, -0.01, -0.00, -0.01
156	0.04, -0.09, -0.78, -0.00, -0.01, -0.01
157	0.04, -0.07, -0.78, -0.00, -0.00, -0.00
158	0.02, -0.08, -0.80, -0.00, -0.00, -0.00
159	0.04, -0.09, -0.78, -0.01, 0.01, 0.00
160	0.07, -0.16, -0.76, -0.01, 0.01, 0.00
161	0.05, -0.11, -0.77, 0.01, 0.00, 0.00
162	0.03, -0.04, -0.80, 0.01, -0.00, 0.00
163	0.06, -0.07, -0.77, 0.01, 0.00, 0.01
164	0.05, -0.12, -0.77, 0.01, 0.00, 0.01
165	0.04, -0.14, -0.79, 0.01, 0.00, 0.00
166	0.02, -0.05, -0.81, 0.02, -0.00, 0.00
167	0.06, -0.01, -0.77, 0.02, 0.00, 0.00
1	0.06, 0.00, -0.74, -0.00, -0.00, 0.00
2	0.06, 0.01, -0.74, 0.00, 0.01, 0.00
3	0.06, 0.03, -0.74, -0.01, -0.01, -0.00
1	8.31, -1.08, 7.63, -0.02, 0.00, 0.01
2	8.29, -1.18, 7.61, -0.02, 0.00, 0.01
3	8.32, -1.23, 7.65, -0.01, -0.01, 0.01
4	8.30, -1.21, 7.63, -0.02, -0.00, 0.00
5	8.23, -1.19, 7.55, -0.04, 0.04, -0.00
6	8.24, -1.22, 7.56, -0.09, 0.00, -0.03
7	8.27, -1.11, 7.60, -0.01, -0.03, -0.00
8	8.33, -1.09, 7.65, -0.03, -0.03, -0.00
9	8.31, -1.16, 7.64, -0.02, 0.03, 0.00
10	8.26, -1.34, 7.58, -0.03, 0.05, -0.01
11	8.30, -1.26, 7.62, -0.02, -0.00, -0.02
12	8.32, -1.11, 7.64, 0.05, 0.05, -0.01
13	8.25, -1.18, 7.58, -0.02, -0.02, -0.01
14	8.26, -1.16, 7.59, 0.01, -0.05, 0.00
15	8.28, -1.09, 7.60, 0.00, -0.02, 0.00
16	8.31, -1.17, 7.63, -0.03, 0.03, -0.01
17	8.30, -1.14, 7.62, -0.02, 0.03, -0.01
18	8.33, -1.13, 7.65, -0.00, 0.00, -0.01
19	8.24, -1.19, 7.56, -0.01, -0.00, -0.01
20	8.28, -1.04, 7.60, 0.00, -0.01, -0.00
21	8.31, -1.09, 7.64, -0.00, -0.02, -0.00
22	8.25, -1.17, 7.57, -0.00, -0.01, 0.00
23	8.31, -1.11, 7.63, -0.00, 0.00, 0.01
24	8.24, -1.25, 7.57, -0.01, 0.03, 0.00
25	8.26, -1.22, 7.58, -0.01, 0.02, 0.00
26	8.28, -1.12, 7.60, -0.01, -0.03, 0.00
27	8.31, -1.15, 7.63, -0.01, -0.03, 0.00
28	8.26, -1.18, 7.58, -0.02, -0.01, 0.00
29	8.27, -1.23, 7.59, -0.02, -0.00, -0.00
30	8.27, -1.19, 7.59, -0.02, 0.00, -0.00
31	8.30, -1.15, 7.62, -0.01, 0.00, -0.00
32	8.24, -1.16, 7.56, 0.00, 0.00, 0.01
33	8.26, -1.17, 7.58, -0.01, -0.01, 0.01
34	8.30, -1.15, 7.63, -0.02, -0.01, -0.00
35	8.28, -1.15, 7.60, -0.02, -0.01, -0.00
36	8.26, -1.15, 7.58, -0.02, -0.01, 0.00
37	8.33, -1.17, 7.65, -0.02, -0.01, 0.01
38	8.27, -1.21, 7.59, -0.03, -0.01, 0.00
39	8.31, -1.28, 7.63, -0.03, -0.01, 0.00
40	8.32, -1.21, 7.64, -0.01, -0.01, 0.00
41	8.29, -1.19, 7.61, 0.00, 0.00, 0.01
42	8.30, -1.24, 7.62, 0.01, -0.01, 0.01
43	8.28, -1.23, 7.60, 0.01, -0.00, 0.00
44	8.27, -1.20, 7.59, -0.00, 0.00, 0.00
45	8.26, -1.26, 7.58, -0.00, 0.00, 0.00
46	8.30, -1.22, 7.62, -0.00, -0.00, 0.00
47	8.29, -1.24, 7.61, -0.00, -0.00, -0.00
48	8.29, -1.22, 7.61, 0.00, 0.00, -0.00
49	8.26, -1.16, 7.58, 0.01, 0.01, -0.00
50	8.25, -1.22, 7.57, -0.01, 0.00, 0.00
51	8.29, -1.22, 7.61, -0.01, -0.00, -0.00
52	8.30, -1.14, 7.62, -0.01, -0.01, -0.00
53	8.29, -1.16, 7.61, -0.02, -0.00, -0.00
54	8.27, -1.19, 7.59, -0.01, -0.00, 0.00
55	8.31, -1.25, 7.63, 0.01, -0.00, 0.01
56	8.29, -1.25, 7.61, 0.01, -0.00, 0.01
57	8.27, -1.20, 7.60, 0.00, -0.00, 0.00
58	8.41, -1.22, 7.73, 0.00, 0.01, -0.00
59	8.17, -1.19, 7.49, 0.00, 0.01, -0.00
60	8.21, -1.17, 7.53, 0.02, 0.01, 0.00
61	8.52, -1.14, 7.84, 0.01, 0.00, -0.00
62	8.07, -1.07, 7.39, -0.00, -0.01, 0.01
63	8.16, -1.28, 7.48, -0.03, -0.01, 0.01
64	8.29, -1.35, 7.61, -0.03, 0.01, -0.00
65	8.30, -1.15, 7.63, 0.01, 0.01, -0.01
66	8.28, -1.03, 7.60, 0.01, -0.02, -0.01
67	8.33, -1.22, 7.65, -0.01, -0.01, 0.01
68	8.21, -1.17, 7.53, -0.01, 0.00, 0.01
69	8.18, -1.28, 7.50, -0.03, 0.01, 0.01
70	8.32, -1.22, 7.64, -0.02, 0.00, -0.00
71	8.33, -1.15, 7.65, -0.00, -0.02, -0.01
72	8.28, -1.14, 7.60, 0.00, -0.03, -0.00
73	8.25, -1.22, 7.57, -0.02, -0.02, 0.01
74	8.28, -1.33, 7.60, -0.03, 0.00, 0.01
75	8.29, -1.21, 7.61, -0.01, -0.00, -0.00
76	8.27, -1.16, 7.60, -0.00, -0.01, -0.01
77	8.37, -1.22, 7.70, -0.01, -0.01, 0.00
78	8.26, -1.22, 7.59, -0.01, -0.01, 0.01
79	8.27, -1.36, 7.60, -0.02, 0.00, 0.00
80	8.24, -1.30, 7.56, -0.01, -0.01, -0.00
81	8.34, -1.20, 7.66, -0.01, -0.01, -0.01
82	8.30, -1.21, 7.63, -0.00, -0.00, -0.00
83	8.31, -1.17, 7.63, -0.00, -0.00, 0.01
84	8.32, -1.22, 7.64, -0.01, 0.00, 0.00
85	8.30, -1.26, 7.62, -0.01, 0.00, 0.00
86	8.22, -1.23, 7.54, -0.00, -0.00, 0.00
87	8.24, -1.19, 7.56, -0.00, -0.00, -0.00
88	8.30, -1.17, 7.62, -0.00, -0.00, -0.00
89	8.34, -1.18, 7.66, -0.01, -0.00, -0.00
